개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
3220000,2.00E+18,19790117,,1,영업/정상,1,정상영업,,,,,02 5491940,0,,서울특별시 강남구 논현동 227번지 4호,서울특별시 강남구 봉은사로33길 33 (논현동),135829,논현종합시장,2.02E+13,U,40:00.0,그 밖의 대규모점포,203005.088,445311.31,대규모점포
3220000,2.00E+18,19870202,,1,영업/정상,1,정상영업,,,,,02 5103114,0,,서울특별시 강남구 논현동 105번지 7호,서울특별시 강남구 언주로 726 (논현동 두산빌딩),135714,두산아케이드,2.01E+13,I,59:59.0,그 밖의 대규모점포,203050.7839,446316.514,대규모점포
3220000,2.00E+18,19940615,,1,영업/정상,1,정상영업,,,,,02 4599891,0,,서울특별시 강남구 일원동 711번지 1호,서울특별시 강남구 양재대로55길 6 (일원동 도시개발아파트),135938,수서1-2단지상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,207748.4871,443240.945,대규모점포
3220000,2.00E+18,19970630,,1,영업/정상,1,정상영업,,,,,234662620,,,서울특별시 강남구 역삼동 826번지 14호   ,,,진솔물산,2.01E+13,I,59:59.0,그 밖의 대규모점포,202557.0078,443648.6225,
3220000,2.00E+18,19851130,,1,영업/정상,1,정상영업,,,,,234495722,37604.54,135724,서울특별시 강남구 압구정동 429번지,서울특별시 강남구 압구정로 165 (압구정동 현대백화점본점),135724,(주)현대백화점 본점,2.02E+13,U,40:00.0,백화점,202358.5057,447232.9557,대규모점포
3220000,2.00E+18,19881010,,1,영업/정상,1,정상영업,,,,,02 5522233,46111.46,,서울특별시 강남구 삼성동 159번지 7호,서울특별시 강남구 테헤란로 517 (삼성동 무역센터현대백화점),135730,현대백화점 무역센터점,2.02E+13,U,40:00.0,백화점,205210.3588,445154.4223,대규모점포
3020000,2.02E+18,20210415,,1,영업/정상,5,영업개시전,,,,,02-2006-2676,199.8,,서울특별시 용산구 한강로3가 63-70,서울특별시 용산구 서빙고로 17 용산해링턴스퀘어 C동 1층 111~115호 (한강로3가),4387,GS THE FRESH 용산해링턴점,2.02E+13,I,07:00.0,구분없음,197071.4032,447073.6228,
3220000,2.01E+18,20120518,,1,영업/정상,1,정상영업,,,,,25184089,272.02,,,서울특별시 강남구 압구정로18길 25 (신사동 한국산업양행빌딩),6031,(주)지에스리테일 신사점,2.02E+13,I,59:59.0,구분없음,202167.013,446808.0756,준대규모점포
3220000,2.02E+18,20180803,,1,영업/정상,1,정상영업,,,,,02-380-9461,677.2,135825,서울특별시 강남구 논현동 164번지 5호 외 3필지,,,삐에로쇼핑 강남논현점,2.02E+13,U,40:00.0,구분없음,201994.292,445091.8767,준대규모점포
3220000,2.00E+18,19790410,,2,휴업,2,휴업처리,,,,,02 5492233,,,서울특별시 강남구 압구정동 456호   ,,,금강상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,202485.2265,447521.5203,
3220000,2.00E+18,19990714,,2,휴업,2,휴업처리,,,,,02 5696396,5174,,서울특별시 강남구 역삼동 755호 한솔필리아지층  ,,,(주)신세계마트 이마트 역삼점,2.01E+13,I,59:59.0,대형마트,204213.6432,444113.0282,
3220000,2.00E+18,20030418,,2,휴업,2,휴업처리,,,,,02 5492233,21237.74,,서울특별시 강남구 압구정동 456호   ,,,(주)현대백화점 동호스토아,2.01E+13,I,59:59.0,백화점,202485.2265,447521.5203,
3220000,2.00E+18,20030128,,2,휴업,2,휴업처리,,,,,02 5560604,,,서울특별시 강남구 대치동 623624호   ,,,남서울종합상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3220000,1.98E+18,19840307,,2,휴업,2,휴업처리,,,,,02 5492233,,,서울특별시 강남구 압구정동 456호   ,,,(주)금강개발산업,2.01E+13,I,59:59.0,그 밖의 대규모점포,202485.2265,447521.5203,
3100000,2.01E+18,20111229,,1,영업/정상,1,정상영업,,,,,948-6767,739.8,139800,서울특별시 노원구 공릉2동 89번지 1호  대덕프라자 지층 101~102호,서울특별시 노원구 노원로1길 67 (공릉동),139800,(주)이마트에브리데이 공릉동점,2.02E+13,U,09:00.0,구분없음,207311.1758,457610.712,
3230000,2.01E+18,20120405,,1,영업/정상,1,정상영업,,,,,2290-5853,105.5,138845,서울특별시 송파구 석촌동 235번지 17호,서울특별시 송파구 백제고분로34길 3 (석촌동),138845,롯데쇼핑(주)롯데슈퍼석촌점,2.02E+13,I,59:59.0,구분없음,208675.8128,444446.0535,준대규모점포
3230000,2.01E+18,20120405,,1,영업/정상,1,정상영업,,,,,02  400 2007,1662.6,138130,서울특별시 송파구 오금동 615번지,서울특별시 송파구 양재대로72길 5 (오금동),138130,농협하나로마트방이역점,2.02E+13,U,40:00.0,구분없음,211217.0019,445334.1517,준대규모점포
3230000,2.01E+18,20110905,,1,영업/정상,1,정상영업,,,,,3431-5602,172.8,138828,서울특별시 송파구 방이2동 63번지 11호,서울특별시 송파구 올림픽로32길 20 (방이동),138828,롯데쇼핑(주)롯데슈퍼방이점,2.02E+13,I,59:59.0,구분없음,209576.622,445779.101,준대규모점포
3230000,2.01E+18,20120330,,1,영업/정상,1,정상영업,,,,,2290-5853,203.3,138879,서울특별시 송파구 풍납2동 400번지 5호   101호,서울특별시 송파구 강동대로9길 20 (풍납동),138879,롯데쇼핑(주)롯데슈퍼풍납점,2.02E+13,U,40:00.0,구분없음,210274.1855,447307.6498,준대규모점포
3230000,2.01E+18,19731214,,1,영업/정상,1,정상영업,,,,19731214,230125535,3871,138120,서울특별시 송파구 마천동 140번지 2호,서울특별시 송파구 마천로45길 23 (마천동),138819,마천시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,213247.1961,444020.5685,대규모점포
3230000,2.01E+18,19820129,,1,영업/정상,1,정상영업,,,,19820129,423-4751,7225,138220,서울특별시 송파구 잠실동 101번지 1호,서울특별시 송파구 올림픽로4길 40 (잠실동),138892,프리마 쇼핑센타,2.01E+13,I,59:59.0,그 밖의 대규모점포,206397.348,444963.2339,대규모점포
3230000,2.01E+18,19830716,,1,영업/정상,1,정상영업,,,,19880825,4135551,2771,138190,서울특별시 송파구 석촌동 277번지 2호,서울특별시 송파구 가락로 103 (석촌동),138846,엄마손상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,209440.7265,444369.4957,대규모점포
3230000,2.01E+18,20090511,,1,영업/정상,1,정상영업,,,,,21570118,145244.54,138200,서울특별시 송파구 문정동 516번지,서울특별시 송파구 충민로 66 (문정동),138960,가든파이브 라이프,2.02E+13,I,59:59.0,그 밖의 대규모점포,211053.1195,442026.9888,대규모점포
3230000,1.98E+18,19980317,,1,영업/정상,1,정상영업,,,,,02 4310611,7961,,서울특별시 송파구 마천동 181호,서울특별시 송파구 마천로 315 (마천동),138820,송파쇼핑센타,2.01E+13,I,59:59.0,그 밖의 대규모점포,213279.7811,443674.6829,대규모점포
3230000,1.99E+18,19780328,,1,영업/정상,1,정상영업,,,,,02  422 5851,9815,,서울특별시 송파구 잠실동 27번지 6호,서울특별시 송파구 올림픽로 203 (잠실동),138916,잠실중앙상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,208187.6235,445589.7186,대규모점포
3230000,2.01E+18,20120330,,1,영업/정상,1,정상영업,,,,,204748542,323,,서울특별시 송파구 풍납동 163번지,서울특별시 송파구  올림픽로51길  52 (풍납동),,홈플러스(주)익스프레스 풍납점,2.02E+13,U,09:00.0,구분없음,210378.825,447916.0439,
3230000,2.01E+18,20090630,,1,영업/정상,1,정상영업,,,,,430-7007,3004,138130,서울특별시 송파구 오금동 615번지  올림픽파크동부센트레빌 상가,서울특별시 송파구 양재대로72길 5 (오금동),138130,올림픽파크동부센트레빌 상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211217.0019,445334.1517,대규모점포
3230000,2.01E+18,19840208,,1,영업/정상,1,정상영업,,,,,24166006,5269,138851,서울특별시 송파구 송파1동 121번지,서울특별시 송파구 가락로 183 (송파동),138851,한화건설 송파지점,2.02E+13,I,59:59.0,그 밖의 대규모점포,210057.9121,444767.3676,대규모점포
3230000,2.01E+18,19970218,,1,영업/정상,1,정상영업,,,,,24037008,3719.38,138808,서울특별시 송파구 가락2동 140번지,서울특별시 송파구 동남로 189 (가락동),138808,쌍용프라자 상가,2.02E+13,I,59:59.0,그 밖의 대규모점포,211259.9098,443711.7029,대규모점포
3230000,2.01E+18,20051209,,1,영업/정상,1,정상영업,,,,,221462003,13400,,서울특별시 송파구 신천동 7번지 18호,서울특별시 송파구 올림픽로 269 (신천동),138934,롯데캐슬플라자,2.02E+13,I,59:59.0,쇼핑센터,208836.1921,445807.7274,대규모점포
3230000,2.01E+18,20130619,,1,영업/정상,1,정상영업,,,,,02-2050-5001,3493.73,138721,서울특별시 송파구 잠실3동 40번지 1호 롯데월드,서울특별시 송파구 올림픽로 240 (잠실동),138220,롯데하이마트잠실점,2.02E+13,I,59:59.0,전문점,208589.3633,445455.9041,대규모점포
3230000,2.01E+18,20110810,,1,영업/정상,1,정상영업,,,,,02  34016251,883,,,서울특별시 송파구 동남로 189 (가락동 쌍용아파트),138747,(주)지에스리테일 송파점,2.02E+13,I,59:59.0,구분없음,211259.9098,443711.7029,준대규모점포
3230000,2.01E+18,20111025,,1,영업/정상,1,정상영업,,,,,24185853,572.18,,,서울특별시 송파구 오금로31가길 20 (방이동 대림아파트),138771,(주)지에스리테일 방이점,2.02E+13,I,59:59.0,구분없음,210908.9845,445042.9203,준대규모점포
3230000,1.99E+18,19890607,,1,영업/정상,1,정상영업,,,,,02  400 0198,10802,,서울특별시 송파구 방이동 89번지 11호 프라자상가,서울특별시 송파구 양재대로 1222 (방이동),138829,올림픽프라자상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211619.368,445963.3849,대규모점포
3230000,1.99E+18,19980819,,1,영업/정상,1,정상영업,,,,,24118411,20982,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138721,롯데마트 잠실점,2.02E+13,I,59:59.0,대형마트,208589.3633,445455.9041,대규모점포
3230000,2.00E+18,19881112,,1,영업/정상,1,정상영업,,,,,024115551~4,72582.24,,서울특별시 송파구 잠실동 40번지 1호,서울특별시 송파구 올림픽로 240 (잠실동),138721,롯데백화점 잠실점,2.02E+13,I,59:59.0,백화점,208589.3633,445455.9041,대규모점포
3230000,2.00E+18,20000713,,1,영업/정상,1,정상영업,,,,,220067710,17693,,서울특별시 송파구 문정동 150번지 2호,서울특별시 송파구 중대로 80 (문정동),138885,롯데쇼핑(주)롯데마트 송파점,2.02E+13,I,59:59.0,대형마트,210343.6993,443288.285,대규모점포
3230000,2.01E+18,20050224,,1,영업/정상,1,정상영업,,,,,02  21454942,7383.45,,서울특별시 송파구 잠실동 40호,서울특별시 송파구 올림픽로 212 (잠실동),138791,갤러리아팰리스 아케이드,2.01E+13,I,59:59.0,그 밖의 대규모점포,208233.927,445435.2576,대규모점포
3230000,2.01E+18,20110829,,1,영업/정상,1,정상영업,,,,,2290-5853,271.6,138908,서울특별시 송파구 잠실2동 19번지 8호,서울특별시 송파구 올림픽로 111 (잠실동),138908,롯데쇼핑(주)롯데슈퍼신천점,2.02E+13,I,59:59.0,구분없음,207270.219,445550.2772,준대규모점포
3230000,2.01E+18,20110829,,1,영업/정상,1,정상영업,,,,,2290-5853,288,138915,서울특별시 송파구 잠실3동 35번지 2호,서울특별시 송파구 석촌호수로 61 (잠실동),138915,롯데쇼핑(주)롯데슈퍼잠실3동점,2.02E+13,I,59:59.0,구분없음,207553.9182,445383.338,준대규모점포
3230000,2.02E+18,20161229,,1,영업/정상,1,정상영업,,,,,02-380-9461,644.82,,,서울특별시 송파구 법원로 55 상가D동 401외 5호 (문정동 송파아이파크),5841,노브랜드 문정점,2.02E+13,U,40:00.0,구분없음,210697,441990,준대규모점포
3230000,2.01E+18,20140718,,1,영업/정상,1,정상영업,,,,,02-2050-5298,4507.29,138731,서울특별시 송파구 신천동 29번지,서울특별시 송파구 올림픽로 300-0 (신천동),138731,롯데하이마트 월드타워점,2.02E+13,I,59:59.0,전문점,209074.9008,445657.8093,대규모점포
3230000,2.02E+18,20161020,,1,영업/정상,1,정상영업,,,,,02-2290-5710,2101.86,,,서울특별시 송파구 송파대로 111-0 (문정동),138202,롯데프리미엄푸드마켓 문정점,2.02E+13,I,59:59.0,구분없음,210966,442050,준대규모점포
3230000,2.01E+18,20111108,,1,영업/정상,1,정상영업,,,,,24233774,959.73,,,서울특별시 송파구 올림픽로 203 (잠실동),138916,(주)지에스리테일 잠실점,2.02E+13,I,59:59.0,구분없음,208187.6235,445589.7186,준대규모점포
3230000,2.01E+18,20140717,,1,영업/정상,1,정상영업,,,,,02-2146-2181,31680.32,138240,서울특별시 송파구 신천동 29번지,,,롯데백화점 에비뉴엘 월드타워점,2.02E+13,I,59:59.0,백화점,209074.9008,445657.8093,대규모점포
3230000,2.01E+18,20140717,,1,영업/정상,1,정상영업,,,,,02-2145-8494,6665.89,,서울특별시 송파구 신천동 29번지 롯데월드타워앤드롯데월드몰,서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 (신천동),5551,롯데마트 월드타워점,2.02E+13,U,40:00.0,대형마트,209074.9008,445657.8093,대규모점포
3230000,2.01E+18,20111025,,1,영업/정상,1,정상영업,,,,,221353211,617.57,,,서울특별시 송파구 올림픽로 435 (신천동 파크리오아파트),138930,(주)지에스리테일 잠실파크리오점,2.02E+13,I,59:59.0,구분없음,209995.6128,446691.346,준대규모점포
3230000,2.01E+18,20111025,,1,영업/정상,1,정상영업,,,,,24014600,314.01,,,서울특별시 송파구 오금로46길 49 (가락동),138812,(주)지에스리테일 송파가락점,2.02E+13,I,59:59.0,구분없음,211693.9328,443503.4279,준대규모점포
3230000,2.01E+18,20111108,,1,영업/정상,1,정상영업,,,,,24132252,505.07,,,서울특별시 송파구 오금로32길 32 (송파동),138853,(주)지에스리테일 송파2점,2.02E+13,I,59:59.0,구분없음,210432.7264,444603.0037,준대규모점포
3230000,1.98E+18,19780307,,2,휴업,2,휴업처리,,,,,2,0,,서울특별시 송파구 신천동 7번지 17호   ,서울특별시 송파구 송파대로 562 (신천동),,주-한화유통,2.01E+13,I,59:59.0,그 밖의 대규모점포,208730.6335,445905.0255,
3240000,2.02E+18,20190604,,1,영업/정상,1,정상영업,,,,,02-2006-2422,719.46,,서울특별시 강동구 고덕동 217번지 고덕그라시움아파트(상가1동),서울특별시 강동구 고덕로 353 고덕그라시움아파트(상가1동) 지하1층 108-119128호 (고덕동),5224,지에스 더프레시(GS THE FRESH) 고덕그라시움점,2.02E+13,U,40:00.0,구분없음,214293.0853,450636.6264,준대규모점포
3240000,2.00E+18,20040524,,1,영업/정상,1,정상영업,,,,,204782635,4075.83,134890,서울특별시 강동구 성내동 428번지 2호,서울특별시 강동구 양재대로89길 16 (성내동),134890,파크프라자 상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211838.3543,447195.6768,대규모점포
3240000,2.01E+18,20050331,,1,영업/정상,1,정상영업,,,,,2224 1053,9081,,서울특별시 강동구 천호동 454번지 1호,서울특별시 강동구 천호대로 1017 (천호동),134874,(주)이마트천호점,2.02E+13,U,40:00.0,대형마트,211025.925,448495.1892,대규모점포
3240000,2.01E+18,20050509,,1,영업/정상,1,정상영업,,,,,02 4850731,5374.49,,서울특별시 강동구 천호동 422번지 2호,,,천호신시장,2.01E+13,I,59:59.0,시장,211252.7355,448823.3988,대규모점포
3240000,2.01E+18,20060721,,1,영업/정상,1,정상영업,,,,,234319000,3295.46,134840,서울특별시 강동구 성내동 25번지 1호,서울특별시 강동구 천호대로162길 34 (성내동),134840,이안강동주상복합상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,211238.6611,448150.5958,대규모점포
3240000,2.01E+18,20070605,,1,영업/정상,1,정상영업,,,,,02-3393-3466,3513.8,134814,서울특별시 강동구 길동 414번지 10호,서울특별시 강동구 진황도로 99 (길동),134814,강동한신휴플러스,2.02E+13,I,59:59.0,그 밖의 대규모점포,212081.0199,448209.1248,대규모점포
3240000,2.01E+18,20100506,,1,영업/정상,1,정상영업,,,,,02-470-9205,3620.92,134811,서울특별시 강동구 길동 339번지 1호,서울특별시 강동구 양재대로124길 32 (길동),134811,동서울오네뜨상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,212624.8914,448937.8114,대규모점포
3240000,2.01E+18,20110927,,1,영업/정상,1,정상영업,,,,,4763708,1494.61,134830,서울특별시 강동구 명일1동 312번지 99호,서울특별시 강동구 양재대로 1630 (명일동),134071,(주)지에스리테일 명일점,2.02E+13,I,59:59.0,구분없음,212676.1622,449910.8816,준대규모점포
3240000,2.00E+18,19990412,,1,영업/정상,1,정상영업,,,,,02-2225-8701,36175,,서울특별시 강동구 천호동 455번지 8호,서울특별시 강동구 천호대로 1005 (천호동 현대백화점),134779,현대백화점 천호점,2.02E+13,U,40:00.0,백화점,210931.6435,448522.0798,대규모점포
3240000,2.00E+18,20021120,,1,영업/정상,1,정상영업,,,,,221451051,8659,,서울특별시 강동구 명일동 46번지 4 호,서울특별시 강동구 고덕로 276 (명일동),134825,(주)이마트명일점,2.02E+13,U,40:00.0,대형마트,213700.8777,450278.1009,대규모점포
3240000,2.01E+18,20050720,,2,휴업,2,휴업처리,,,,,02  485 9001,3223.68,,서울특별시 강동구 천호동 563호   ,,,동아코아,2.01E+13,I,59:59.0,쇼핑센터,211055.4862,448786.6974,
3240000,2.01E+18,20111007,,1,영업/정상,1,정상영업,,,,,2290-5853,282.65,134813,서울특별시 강동구 길동 384번지 1호,서울특별시 강동구 성안로 176 (길동),134813,롯데쇼핑㈜롯데슈퍼길동점,2.02E+13,I,59:59.0,구분없음,211983.1816,448483.8891,준대규모점포
3240000,2.01E+18,19920502,,1,영업/정상,1,정상영업,,,,,428-7744,9484.37,134825,서울특별시 강동구 명일동 48번지,서울특별시 강동구  고덕로62길  55 (명일동),134825,주양쇼핑,2.01E+13,I,59:59.0,그 밖의 대규모점포,213493.9072,450038.8473,대규모점포
3240000,2.01E+18,20110927,,1,영업/정상,1,정상영업,,,,,69332502,1127.88,134716,서울특별시 강동구 암사3동 414번지 18호 강동롯데캐슬퍼스트아파트,서울특별시 강동구 고덕로 133 (암사동),134852,(주)지에스리테일 암사캐슬점,2.02E+13,I,59:59.0,구분없음,212334.9585,450346.7907,준대규모점포
3240000,2.01E+18,20111007,,1,영업/정상,1,정상영업,,,,,02-2224-8971,1649.43,134031,서울특별시 강동구 성내1동 451번지,서울특별시 강동구 올림픽로 528 (성내동),134848,(주)농협유통 하나로마트 성내점,2.02E+13,I,59:59.0,구분없음,210566.8756,447402.6297,준대규모점포
3240000,2.01E+18,20050112,,2,휴업,2,휴업처리,,,,,02 485 0731,4310.62,,서울특별시 강동구 천호동 422번지 2호   ,,,천호신시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,211252.7355,448823.3988,
3240000,2.01E+18,20050331,,2,휴업,2,휴업처리,,,,,,8659,,서울특별시 강동구 명일동 52번지 5호   ,,,신세계이마트천호점,2.01E+13,I,59:59.0,그 밖의 대규모점포,,,
3240000,2.01E+18,20111128,,1,영업/정상,1,정상영업,,,,,222963651,363.69,,,서울특별시 강동구 고덕로 99 (암사동),134855,(주)이마트에브리데이 암사동점,2.02E+13,U,05:00.0,구분없음,211970.1198,450308.5597,
3240000,2.01E+18,20111007,,1,영업/정상,1,정상영업,,,,,234598000,252.4,134010,서울특별시 강동구 길동 391번지 2호,서울특별시 강동구 양재대로 1486 (길동),134880,홈플러스(주)익스프레스 길동점,2.02E+13,U,00:00.0,구분없음,212349.3738,448466.1056,
3240000,2.01E+18,20050509,,2,휴업,2,휴업처리,,,,,02  4850731,4310.62,,서울특별시 강동구 천호동 422번지 2호   ,,,천호신시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,211252.7355,448823.3988,
3240000,2.01E+18,20050602,,2,휴업,2,휴업처리,,,,,478 1443,4350,,서울특별시 강동구 천호동 422번지 1호   ,,,동서울시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,211265.3319,448886.3169,
3240000,2.01E+18,20050720,,2,휴업,2,휴업처리,,,,,02  485 9001,3223.68,,서울특별시 강동구 천호동 563호   ,,,동아코아,2.01E+13,I,59:59.0,쇼핑센터,211055.4862,448786.6974,
3240000,2.01E+18,20050720,,2,휴업,2,휴업처리,,,,,02  485 9001,3223.68,,서울특별시 강동구 천호동 563호   ,,,동아코아,2.01E+13,I,59:59.0,쇼핑센터,211055.4862,448786.6974,
3240000,2.01E+18,20050720,,2,휴업,2,휴업처리,,,,,02  485 9001,3223.68,,서울특별시 강동구 천호동 563호   ,,,동아코아,2.01E+13,I,59:59.0,쇼핑센터,211055.4862,448786.6974,
3240000,2.01E+18,20050720,,2,휴업,2,휴업처리,,,,,02  485 9001,3223.68,,서울특별시 강동구 천호동 563호   ,,,동아코아,2.01E+13,I,59:59.0,쇼핑센터,211055.4862,448786.6974,
3240000,2.01E+18,20050720,,2,휴업,2,휴업처리,,,,,02  485 9001,3223.68,,서울특별시 강동구 천호동 563호   ,,,동아코아,2.01E+13,I,59:59.0,쇼핑센터,211055.4862,448786.6974,
3240000,2.01E+18,20050927,,2,휴업,2,휴업처리,,,,,02   478 219,1735,,서울특별시 강동구 천호동 421번지 1호   ,,,천호시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,211196.1957,448722.8518,
3240000,2.01E+18,20060525,,2,휴업,2,휴업처리,,,,20060531,02 4262001,17600,,서울특별시 강동구 천호동 563호   ,,,이천일아울렛 천호점,2.01E+13,I,59:59.0,그 밖의 대규모점포,211055.4862,448786.6974,
3240000,1.99E+18,19900528,,2,휴업,2,휴업처리,,,,,204793424,,,서울특별시 강동구 천호동 410번지 105호   ,,,현대프라자,2.01E+13,I,59:59.0,그 밖의 대규모점포,211336.1725,448556.7945,
3240000,2.00E+18,20021120,,1,영업/정상,BBBB,,,,,,204296240,8659.77,,서울특별시 강동구 명일동 46번지 4호   ,,,신세계 이마트 명일점,2.01E+13,I,59:59.0,대형마트,213700.8777,450278.1009,
3240000,2.01E+18,19820527,,1,영업/정상,BBBB,,,,,,0,0,134855,서울특별시 강동구 암사3동 451번지 16호,,,양지종합시장,2.01E+13,I,59:59.0,시장,212082.0142,450348.7936,대규모점포
3140000,2.02E+18,20200526,,1,영업/정상,1,정상영업,,,,,02-2643-3209,2734.89,,서울특별시 양천구 목동 966번지 목동에버하임,서울특별시 양천구 목동중앙북로 68 (목동 목동에버하임),7948,목동에버하임,2.02E+13,U,09:00.0,그 밖의 대규모점포,,,
3010000,2.01E+18,19730410,,1,영업/정상,1,정상영업,,,,,02-310-1041,56336.98,100747,서울특별시 중구 충무로1가 52번지 5호 신세계백화점건물,서울특별시 중구 소공로 63 (충무로1가신세계백화점건물),,신세계백화점,2.02E+13,U,09:00.0,백화점,198263.9084,450960.763,
3130000,1.98E+18,19770715,,1,영업/정상,1,정상영업,,,,,712-0687,1689,,서울특별시 마포구 공덕동 256번지 5호 마포시장,서울특별시 마포구 마포대로6길 16 마포시장 (공덕동),4214,마포시장,2.02E+13,U,04:00.0,시장,195804.5637,449216.3113,
3050000,2.00E+18,20031023,,1,영업/정상,1,정상영업,,,,,221738123,12010,130817,서울특별시 동대문구 용두동 33번지 1호,서울특별시 동대문구 천호대로 133 (용두동),130817,홈플러스(주) 동대문점,2.02E+13,U,06:00.0,대형마트,203356.9574,452469.3002,
3180000,2.01E+18,19821215,,1,영업/정상,1,정상영업,,,,20090821,2639-1041,11893.83,150985,서울특별시 영등포구 영등포동4가 434번지 5호 신세계백화점,서울특별시 영등포구 영중로 9 (영등포동4가 신세계백화점),150985,(주)신세계 타임스퀘어점,2.02E+13,U,02:00.0,백화점,191581.5003,446108.8072,
3170000,2.01E+18,20081024,,1,영업/정상,1,정상영업,,,,,895 2080,14972,153031,서울특별시 금천구 시흥동 992번지 47호,서울특별시 금천구 시흥대로 201 (시흥동),,홈플러스 시흥점,2.02E+13,U,08:00.0,대형마트,191152.4326,438865.1607,
3170000,2.00E+18,20031002,,1,영업/정상,1,정상영업,,,,,02  890 8125,29885.04,,서울특별시 금천구 독산동 291번지 7호,서울특별시 금천구 시흥대로 391 (독산동),,홈플러스(주) 금천점,2.02E+13,U,08:00.0,대형마트,190809.5078,440728.3823,
3200000,2.01E+18,20111019,,1,영업/정상,1,정상영업,,,,,232853651,577.2,151823,서울특별시 관악구 중앙동 463번지 4호 메카플러스 지하1층,서울특별시 관악구 양녕로 46 (봉천동),151823,홈플러스 익스프레스 봉천점,2.02E+13,U,03:00.0,구분없음,195274.3433,442663.4986,
3010000,2.01E+18,19620223,,1,영업/정상,1,정상영업,,,,19620223,02-2265-3531,24483.79,100726,서울특별시 중구 을지로6가 17번지 48호,서울특별시 중구  청계천로  274 (을지로6가),100726,평화시장,2.02E+13,U,05:00.0,그 밖의 대규모점포,200644.6738,451908.7,
3020000,2.01E+18,19871110,,1,영업/정상,1,정상영업,,,,,02-704-3013,38633.32,,서울특별시 용산구 한강로3가 1번지 1호 나진상가,서울특별시 용산구 청파로 109 나진상가 (한강로3가),4370,나진산업 주식회사,2.02E+13,U,08:00.0,전문점,196697.0311,447931.1083,
3240000,2.01E+18,20081107,,1,영업/정상,1,정상영업,,,,,234008000,14176,134861,서울특별시 강동구 천호동 42번지,서울특별시 강동구 양재대로 1571 (천호동),134861,홈플러스 강동점,2.02E+13,U,09:00.0,대형마트,212501.3691,449282.3104,
3140000,2.01E+18,20081103,,1,영업/정상,1,정상영업,,,,,226442080,19765.04,158051,서울특별시 양천구 목동 919번지 7호,서울특별시 양천구 목동서로 170 (목동),,홈플러스(주)목동점,2.02E+13,U,04:00.0,쇼핑센터,188729.1905,447572.61,
3190000,2.01E+18,20120327,,1,영업/정상,1,정상영업,,,,,8138545,292.5,156020,서울특별시 동작구 대방동 341번지 2호,서울특별시 동작구 노량진로 4 (대방동),156020,(주)홈플러스 대방점,2.02E+13,U,03:00.0,그 밖의 대규모점포,193393.3064,445577.5132,
3060000,2.01E+18,20110704,,1,영업/정상,1,정상영업,,,,,24918546,466.1,131122,서울특별시 중랑구 중화2동 314번지 1호,서울특별시 중랑구 동일로129길 35 (중화동),131883,홈플러스(주) 익스프레스 태릉점,2.02E+13,U,03:00.0,그 밖의 대규모점포,206771.2173,455221.9895,
3000000,2.02E+18,19710325,,1,영업/정상,1,정상영업,,,,19710325,,1313,,서울특별시 종로구 숭인동 206-9 신설종합시장 숭인동,서울특별시 종로구 난계로27길 51 신설종합시장 숭인동 (숭인동),3117,신설종합시장,2.02E+13,I,04:00.0,시장,201727.6708,452264.4202,
3230000,2.02E+18,20200724,,1,영업/정상,5,영업개시전,,,,20200820,,182,,서울특별시 송파구 가락동 191-5,서울특별시 송파구 동남로20길 24 (가락동),5783,롯데프레시송파가락가맹점,2.02E+13,U,04:00.0,구분없음,211822.1007,443697.7397,
3020000,2.02E+18,20200813,,1,영업/정상,1,정상영업,,,,,02-2689-0035,8500.52,,서울특별시 용산구 한강로3가 2-8,서울특별시 용산구 청파로 100 12동 2층 (한강로3가),4372,(주)서부티엔디,2.02E+13,I,05:00.0,전문점,196605.5116,447841.2701,
3000000,2.01E+18,20111220,,1,영업/정상,1,정상영업,,,,,27379994,432.9,110061,서울특별시 종로구 신문로1가 24번지  고려빌딩 1층,서울특별시  새문안로 91 1층 (고려빌딩),110796,홈플러스(주)익스프레스 광화문점,2.02E+13,U,07:00.0,대형마트,197700.034,452022.5035,
